text,link
"Theatre owners to refuse food & water to Anna Hazare biopic viewers, in tribute to the man",https://web.archive.org/web/20161018213323/http://www.theunrealtimes.com/2016/10/16/theatre-owners-to-refuse-food-water-to-anna-hazare-biopic-viewers-in-tribute-to-the-man/
Pakistan To Drag Om Prakash Mishra To International Court Of Justice,https://thefauxy.com/pakistan-to-drag-om-prakash-mishra-to-international-court-of-justice/
New employees who understand MNC’s matrix org structure to be given NIRVANA award,https://web.archive.org/web/20151007050204/http://www.theunrealtimes.com/2015/10/04/new-employees-who-understand-mncs-matrix-org-structure-to-be-given-nirvana-award/
Why Is Narendra Modi Silent On Tanushree Dutta’s Incident; Asks Bollywood,https://thefauxy.com/why-is-narendra-modi-silent-on-tanushree-duttas-incident-asks-bollywood/
Economic slowdown impacts healthcare industry too; doctors accept less number of patients after imposition of section 144,https://thefauxy.com/economic-slowdown-impacts-healthcare-industry-too-doctors-accept-less-number-of-patients-after-imposition-of-section-144/
WHO Condemns Russia For Invading Ukraine Without Mask,https://thefauxy.com/who-condemns-russia-for-invading-ukraine-without-mask/
"Pakistan bans PK for featuring lip to lip kiss between Sushantâs Pakistani character, Anushka Sharma",https://web.archive.org/web/20150106221508/http://www.theunrealtimes.com/2015/01/02/pakistan-bans-pk-for-featuring-lip-to-lip-kiss-between-sushant-singhs-pakistani-anushka-sharma/
Beyonce Files Defamation Case Against Ishan Khattar For Saying Ananya Panday Dances Like Beyonce,https://thefauxy.com/beyonce-files-defamation-case-against-ishan-khattar-for-saying-ananya-panday-dances-like-beyonce/
Sikhs In Afghanistan Refuse To Return To India Seeing A Good Opportunity To Serve Tea To Taliban And Afghanistan Fighters,https://thefauxy.com/sikhs-in-afghanistan-refuse-to-return-to-india-seeing-a-good-opportunity-to-serve-tea-to-taliban-and-afghanistan-fighters/
"Arvind Kejriwal Goes Aggressive Against Covid, Doubles The Advertisement Budget",https://thefauxy.com/arvind-kejriwal-goes-aggressive-against-covid-doubles-the-advertisement-budget/
"After Pornhub, competitor AltBalaji likely to give free subscription to Indians during Janta Curfew",https://thefauxy.com/after-pornhub-competitor-altbalaji-likely-to-give-free-subscription-to-indians-during-janta-curfew/
Russia claims ownership on more European territories after G20 leaders say “World is one family”,https://thefauxy.com/russia-claims-ownership-on-more-european-territories-after-g20-leaders-say-world-is-one-family/
"PM Modi breaks down after seeing Mark Zuckerberg’s wardrobe, offers to design it for him",https://web.archive.org/web/20160129102228/http://www.theunrealtimes.com/2016/01/27/pm-modi-breaks-down-after-seeing-mark-zuckerbergs-wardrobe-offers-to-design-it-for-him/
"In The Memory Of Allama Iqbal, Pakistan To Build Statue Of Poverty",https://thefauxy.com/in-the-memory-of-allama-iqbal-pakistan-to-build-statue-of-poverty/
Bangalore based beggar uses PayPal – PayTm to take donations,https://web.archive.org/web/20151101013758/http://www.theunrealtimes.com/2015/10/29/bangalore-based-beggar-uses-paypal-paytm-to-take-donations/
Doctor Cures Cancer By Having Peace Talks With Tumor,https://thefauxy.com/doctor-cures-cancer-by-having-peace-talks-with-tumor/
"After banning Bollywood movies, Pakistanis forcing themselves to like Chinese movies",https://web.archive.org/web/20161008191056/http://www.theunrealtimes.com/2016/10/02/after-banning-bollywood-movies-pakistanis-forcing-themselves-to-like-chinese-movies/
"After Nick Jonas, Priyanka Chopra to adopt eight more kids of a Rohingya family.",https://thefauxy.com/after-nick-jonas-priyanka-chopra-to-adopt-eight-more-kids-of-a-rohingya-family/
UP Police drags a man from Lahore for shouting ‘Pakistan Zindabad’ slogan,https://thefauxy.com/up-police-drags-a-man-from-lahore-for-shouting-pakistan-zindabad-slogan/
"After signing MoU with NDTV, govt signs another MoU with Kejriwal to popularize Modi jokes",https://web.archive.org/web/20160518030309/http://www.theunrealtimes.com/2016/05/13/after-signing-mou-with-ndtv-govt-signs-another-mou-with-kejriwal-to-popularize-modi-jokes/
West Bengal: Election Commission To Close Voting At 6 PM Fearing Voting Percentage May Cross 100% If Continued,https://thefauxy.com/west-bengal-election-commission-to-close-voting-at-6-pm-fearing-voting-percentage-may-cross-100-if-continued/
Hindenburg to release report against Supreme Court after Supreme Court gives clean chit to Adani,https://thefauxy.com/hindenburg-to-release-report-against-supreme-court-after-supreme-court-gives-clean-chit-to-adani/
UnReal Toon: Arun Shourie releases new painting,https://web.archive.org/web/20151104093045/http://www.theunrealtimes.com/2015/11/04/unreal-toon-arun-shourie-releases-new-painting/
REVEALED: How UPA under Sonia Gandhi’s leadership finalized the Presidential Candidate »,https://web.archive.org/web/20120618025314/http://www.theunrealtimes.com/2012/06/13/revealed-how-upa-under-sonia-gandhis-leadership-finalized-the-presidential-candidate/
Mark Zukerberg Launches New Social Media Platform Only To Ban Donald Trump There As Well,https://thefauxy.com/mark-zukerberg-launches-new-social-media-platform-only-to-ban-donald-trump-there-as-well/
Facebook Wall: Indian celebrities react to Microsoft’s decision to kill Internet Explorer,https://web.archive.org/web/20150321194936/http://www.theunrealtimes.com/2015/03/18/facebook-wall-indian-celebrities-react-to-microsfts-decision-to-kill-internet-explorer/
UnReal Toon: When Sonu Nigam boards a flight…,https://web.archive.org/web/20160208055414/http://www.theunrealtimes.com/2016/02/06/unreal-toon-when-sonu-nigam-boards-a-flight/
Baba Of Baba Ka Dhaba Files A Lawsuit Against Google For Empty Scratch Card In Gpay,https://thefauxy.com/baba-of-baba-ka-dhaba-files-a-lawsuit-against-google-for-empty-scratch-card-in-gpay/
"Instagram Influencer Arrested After a 90-year-old Man, Whom She Tickled to Improve the Global Happiness Index, Died",https://thefauxy.com/instagram-influencer-arrested-after-a-90-year-old-man-whom-she-tickled-to-improve-the-global-happiness-index-died/
Ranu Mandal Demands Land for Church Too in the Disputed Ayodhya Land,https://thefauxy.com/ranu-mandal-demands-land-for-church-too-in-the-disputed-ayodhya-land/
ISI counsels patience on official confirmation of Mullah Omar death as it negotiates with US,https://web.archive.org/web/20150731034847/http://www.theunrealtimes.com/2015/07/31/isi-counsels-patience-on-official-confirmation-of-mullah-omar-death-as-it-negotiates-with-us/
Bored Indian PM caught watching Chammak Challo on YouTube at G-20 meet »,https://web.archive.org/web/20111105235443/http://www.theunrealtimes.com/2011/11/03/bored-indian-pm-caught-watching-chammak-challo-on-youtube-at-g-20-meet/
"After removing “Om” from Yoga, Modi govt to remove “Veda” from “Ayurveda”",https://web.archive.org/web/20150420145328/http://www.theunrealtimes.com/2015/04/19/after-removing-om-from-yoga-modi-govt-to-remove-veda-from-ayurveda/
COMIC: Arvind Kejriwal’s key takeaway from Rio Olympics,https://web.archive.org/web/20160830203848/http://www.theunrealtimes.com/2016/08/29/comic-arvind-kejriwals-key-takeaway-from-rio-olympics/
Bhajji to sue  Pepsi  for teaching him ‘spurious doosra’ »,https://web.archive.org/web/20110527151755/http://www.theunrealtimes.com/2011/04/15/bhajj-to-sue-pepsi-for-teaching-him-%e2%80%98spurious-doosra%e2%80%99/
Boy Dies While Waiting In A Queue Outside Starbucks During Their Coffee at ₹100 Promotion,https://thefauxy.com/boy-dies-while-waiting-in-a-queue-outside-starbucks-during-their-coffee-at-%e2%82%b9100-promotion/
Arnab Goswami blasts himself for #VVIPRacism after being provided security cover,https://web.archive.org/web/20161018213323/http://www.theunrealtimes.com/2016/10/17/arnab-goswami-blasts-himself-for-vvipracism-after-being-provided-security-cover/
Association for Peeing in Public (APP) to challenge Bombay HC order on ‘Udta Punjab’,https://web.archive.org/web/20160616072152/http://www.theunrealtimes.com/2016/06/12/association-for-peeing-in-public-app-to-challenge-bombay-hc-order-on-udta-punjab/
Supporting Criminal Husband Becomes New Couple’s Goal,https://thefauxy.com/supporting-criminal-husband-becomes-new-couples-goal/
"“Rebel party worker forcibly made me cut the cake”, clarifies Arvind Kejriwal.",https://thefauxy.com/rebel-party-worker-forcibly-made-me-cut-the-cake-clarifies-arvind-kejriwal/
“They Didn’t Vote Me”  Joe Biden On Leaving US Military Dogs In Kabul,https://thefauxy.com/they-didnt-vote-me-joe-biden-on-leaving-us-military-dogs-in-kabul/
Voltas unveils new ATM AC that automatically turns off if user comes in just for cool air,https://web.archive.org/web/20150806111945/http://www.theunrealtimes.com/2015/08/03/voltas-unveils-new-atm-ac-that-automatically-turns-off-if-user-comes-in-just-for-cool-air/
"Rajasthan govt appoints Rishi Kapoor to head special committees on education, transport",https://web.archive.org/web/20160521235159/http://www.theunrealtimes.com/2016/05/20/rajasthan-govt-appoints-rishi-kapoor-to-head-special-committees-on-education-transport/
"Modi effect: Facebook to abolish fake troll accounts, users can transfer content till 31st Dec",https://web.archive.org/web/20161114080301/http://www.theunrealtimes.com/2016/11/10/modi-effect-facebook-to-abolish-fake-troll-accounts-users-can-transfer-content-till-31st-dec/
“The Newshour” to be screened in IMAX cinemas to fit in all panelists in a single screen,https://web.archive.org/web/20150126071602/http://www.theunrealtimes.com/2015/01/24/the-newshour-to-be-screened-in-imax-cinemas-to-fit-in-all-panelists-in-a-single-screen/
Cab drivers in Delhi keep whiskey in their first-aid-box just in case Ravi Shashtri books their cab,https://thefauxy.com/cab-drivers-in-delhi-keep-whiskey-in-their-first-aid-box-just-in-case-ravi-shashtri-books-their-cab/
RSS plans Ghar Wapasi for Bobby Jindal,https://web.archive.org/web/20150716042144/http://www.theunrealtimes.com/2015/07/14/rss-plans-ghar-wapasi-for-bobby-jindal/
"Baba gives the clarion call – Join Baba’s 11,000 in the War against Corruption »",https://web.archive.org/web/20110618112927/http://www.theunrealtimes.com/2011/06/09/baba-gives-the-clarion-call-join-baba%e2%80%99s-11000-in-the-war-against-corruption/
Clinton and Trump in exclusive interviews with UnReal Times just after the first Presidential Debate,https://web.archive.org/web/20160929052956/http://www.theunrealtimes.com/2016/09/28/clinton-and-trump-in-exclusive-interviews-with-unreal-times-just-after-the-first-presidential-debate/
Greta Thunberg boycotts her own book to support save tree campaign,https://thefauxy.com/greta-thunberg-boycotts-her-own-book-to-support-save-tree-campaign/
Girl who was being harassed writes Hindu god’s name outside her house to catch attention of Jharkhand Police,https://thefauxy.com/girl-who-was-being-harassed-writes-hindu-gods-name-outside-her-house-to-catch-attention-of-jharkhand-police/
AIIMS approves Rahul Gandhi’s quotes for the treatment of schizophrenia,https://web.archive.org/web/20160213231251/http://www.theunrealtimes.com/2016/02/10/aiims-approves-rahul-gandhis-quotes-for-the-treatment-of-schizophrenia/
"As England asks India to return £2.3B aid after Chandrayaan 3 success, India tells England, “deduct it from the money you looted and return the rest”",https://thefauxy.com/as-england-asks-india-to-return-2-3b-aid-after-chandrayaan-3-success-india-tells-england-deduct-it-from-the-money-you-looted-and-return-the-rest/
Subramanian Swamy proves that Jon Snow is a Targaryen,https://web.archive.org/web/20151123135532/http://www.theunrealtimes.com/2015/11/19/subramanian-swamy-proves-that-jon-snow-is-a-targaryen/
Ahead of 64th Grammy Awards Kanye Requests His New Girlfriend Chaney To Go Bald To Slap Pete Davidson ,https://thefauxy.com/ahead-of-64th-grammy-awards-kanye-requests-his-new-girlfriend-chaney-to-go-bald-to-slap-pete-davidson/
Doctor Stops Writing Various Tests After His Wife Shuts Down Her Pathology Lab,https://thefauxy.com/doctor-stops-writing-various-tests-after-his-wife-shuts-down-her-pathology-lab/
Students Across The World Rejoice As Russia Threatens To Ban I E Irodov,https://thefauxy.com/students-across-the-world-rejoice-as-russia-threatens-to-ban-i-e-irodov/
Man Starts Walking On Sunday For Monday’s Office After NCP Forces Uber And Ola Drivers To Strike,https://thefauxy.com/man-starts-walking-on-sunday-for-mondays-office-after-ncp-forces-uber-and-ola-drivers-to-strike/
"Suffering From Huge Identity Crisis, Meena Harris Renames Herself ‘Kamala Harris Season 2’",https://thefauxy.com/suffering-from-huge-identity-crisis-meena-harris-renames-herself-kamala-harris-season-2/
Serial killer evading legal action for 10 years finally arrested for hurting religious sentiments,https://web.archive.org/web/20160115204546/http://www.theunrealtimes.com/2016/01/14/serial-killer-evading-legal-action-for-10-years-finally-arrested-for-hurting-religious-sentiments/
"After Nithyananda, LK Advani to establish his own country to fulfill his long due dream of becoming PM",https://thefauxy.com/after-nithyananda-lk-advani-to-establish-his-own-country-to-fulfill-his-long-due-dream-of-becoming-pm/
"Husband Forgets Anniversary But Wishes PM Modi At Midnight, Divorced",https://thefauxy.com/husband-forgets-anniversary-but-wishes-pm-modi-at-midnight-divorced/
Income Tax department to release BBC Documentary of Tax evasion,https://thefauxy.com/income-tax-department-to-release-bbc-documentary-of-tax-evasion/
URI Tax-Free in Pakistan; Special Movie Screening to Understand Strategy,https://thefauxy.com/uri-tax-free-in-pakistan-special-movie-screening-to-understand-strategy/
Irfan Pathan to perform cheerleading duties as well for Delhi Daredevils »,https://web.archive.org/web/20110527151755/http://www.theunrealtimes.com/2011/05/03/irfan-pathan-to-perform-cheerleading-duties-as-well-for-delhi-daredevils/
Government Allows Offsetting Loss on One Crypto By selling Your Organs,https://thefauxy.com/government-allows-offsetting-loss-on-one-crypto-by-selling-your-organs/
Govt to bring laws to protect single women from Harassment for the Purpose of Marriage by aunties,https://web.archive.org/web/20150310122327/http://www.theunrealtimes.com/2015/03/08/govt-to-bring-laws-to-protect-single-women-from-harassment-for-the-purpose-of-marriage-by-aunties/
Fatwa issued against Mehbooba Mufti for un-Islamic gesture – folding hands,https://thefauxy.com/fatwa-issued-against-mehbooba-mufti-for-un-islamic-gesture-folding-hands/
